,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
123,6/10,tempo_volume.csv,0.0016422908606063614,0.06515772400332526,0.17611766835754877,151.2275723703067,0.0017515062199032442,302.922495,0.0035746177165452697
124,7/10,tempo_volume.csv,0.002011936269901812,0.09459106318690924,0.14165149400901755,126.51283388377078,0.0010036489581852542,232.2599825,0.0028678980685475073
125,8/10,tempo_volume.csv,0.0023959634188818377,0.08350914205344585,0.14939083374520168,93.74254495788753,0.0009645043313751549,195.7472825,0.001203420279666416
126,11/10,tempo_volume.csv,0.0033250032949808453,0.1018167734925075,0.17532335040285052,71.08870281010502,0.0005037612731891741,165.8710975,0.0011666630126865804
127,12/10,tempo_volume.csv,0.0052424496565227,0.08861263987327633,0.15316071702444217,44.29276269017489,0.00032069754309731966,90.993635,0.00043953183427476505
128,13/10,tempo_volume.csv,0.005520693112535845,0.07427160544524977,0.15363538053347767,46.91454208802165,0.0003757446859979946,80.99688,0.0005143686811153237
129,14/10,tempo_volume.csv,0.004285913912828597,0.0655919354822645,0.16400425828052467,54.766883886255904,0.000496678844683294,112.9567375,0.0005976320249707082
130,15/10,tempo_volume.csv,0.003683172628350273,0.07820601683941303,0.1697720528796794,63.129774072081766,0.0005613941151624161,143.2529625,0.0007982201656313401
131,18/10,tempo_volume.csv,0.0023058012221734035,0.06450009754965806,0.17007362167075926,94.79870387514879,0.0010562427018512622,209.4885625,0.0028090021958217847
132,19/10,tempo_volume.csv,0.003171227101692435,0.06933905510547847,0.16004521602664964,71.42106638787246,0.0006158089733989082,146.4732825,0.0021173980087495934
133,20/10,tempo_volume.csv,0.003927168250192013,0.07333169390355682,0.18505289377986722,52.202386751095965,0.0004838463032950954,137.2009125,0.0018569579123235741
134,21/10,tempo_volume.csv,0.0043621684729932145,0.07904922773906431,0.17276988175729902,48.62171398527865,0.0010344259192809218,119.240815,0.0007316117799731526
135,22/10,tempo_volume.csv,0.0033807462378890947,0.06703453913754343,0.2362508548493171,51.922166321396865,0.0005995663658723559,187.8546775,0.0012173059025138596
136,25/10,tempo_volume.csv,0.00472994421617303,0.054111547471406916,0.1982290681104403,36.204312865497066,0.0002466177018520499,114.08322,0.0006212280093927939
137,26/10,tempo_volume.csv,0.004182086267039811,0.0638454914503629,0.13925923500463006,44.240255591054314,0.0002713367020121045,94.25725,0.0005356074556927735
138,28/10,tempo_volume.csv,0.005663790033935406,0.06681756138458471,0.1799228831422549,37.21204224386231,0.0005955275282969811,89.73284,0.0003565396807342935
139,29/10,tempo_volume.csv,0.004764112140112669,0.08802531206536675,0.15853267100123944,43.61042793900639,0.0005042325814823393,102.709855,0.0011476090184148755
140,1/10,tempo_volume_prezzo.csv,0.005513068234665045,0.05642215427014057,0.16135989823028288,38.0429172510519,0.0005495917962980548,84.485405,0.00045404755030866014
141,4/10,tempo_volume_prezzo.csv,0.005080238958962286,0.06803276588959369,0.16229482137046464,47.15006483555346,0.0006941882899169536,93.1182025,0.0004564616141013369
142,5/10,tempo_volume_prezzo.csv,0.0034146391673092504,0.07384728639740669,0.1754468831954332,71.28600777753319,0.0005835581507425148,149.2660175,0.0008583794187430286
143,6/10,tempo_volume_prezzo.csv,0.0016961974083795186,0.056041303627184395,0.1817066777946379,151.2275723703067,0.0017515062199032442,290.266075,0.0025289520543992695
144,7/10,tempo_volume_prezzo.csv,0.00211348974658303,0.07992727944709885,0.14562234377808098,126.51283388377078,0.0010036489581852542,210.33301,0.001798388050018028
145,8/10,tempo_volume_prezzo.csv,0.0024854604516042116,0.07110754427677884,0.15391065957548572,93.74254495788753,0.0009645043313751549,180.4114425,0.0010762189324386188
146,11/10,tempo_volume_prezzo.csv,0.0034823378357528097,0.09006587888819044,0.17922850910610427,71.08870281010502,0.0005037612731891741,154.2973275,0.0016990946899244114
147,12/10,tempo_volume_prezzo.csv,0.005474940902159793,0.08080196182396607,0.1549790713991919,44.29276269017489,0.00032069754309731966,85.576245,0.0005938640725973427
148,13/10,tempo_volume_prezzo.csv,0.005631873737718859,0.06716373420984789,0.15715648204918592,46.91454208802165,0.0003757446859979946,81.27831,0.0004878746911220406
149,14/10,tempo_volume_prezzo.csv,0.004442291852891263,0.053580031521207994,0.16912822341663059,54.766883886255904,0.000496678844683294,103.2946125,0.0006179248664378972
150,15/10,tempo_volume_prezzo.csv,0.003839357796767658,0.06859807326089391,0.17343182257656664,63.129774072081766,0.0005613941151624161,131.8266125,0.001424311694095518
151,18/10,tempo_volume_prezzo.csv,0.002373033007269172,0.05776497679180641,0.1724711194929736,94.79870387514879,0.0010562427018512622,194.421985,0.0012695258349232073
152,19/10,tempo_volume_prezzo.csv,0.0032736348660097362,0.061443239215036846,0.1623964411276519,71.42106638787246,0.0006158089733989082,141.5852975,0.0014588562963674747
153,20/10,tempo_volume_prezzo.csv,0.004096119083135264,0.061917642120971866,0.19166242126027538,52.202386751095965,0.0004838463032950954,129.2663875,0.000642321230938366
154,21/10,tempo_volume_prezzo.csv,0.004470811159490404,0.06993132714288973,0.1770728297557827,48.62171398527865,0.0010344259192809218,112.47216,0.0010496653005460778
155,22/10,tempo_volume_prezzo.csv,0.003528269710087892,0.051190011705033164,0.24729379253431927,51.922166321396865,0.0005995663658723559,180.9525175,0.0015103802533945362
156,25/10,tempo_volume_prezzo.csv,0.004888759861387599,0.04355082784404486,0.2008675829715067,36.204312865497066,0.0002466177018520499,105.8268925,0.0014915749245270214
157,26/10,tempo_volume_prezzo.csv,0.0042984169003371635,0.05720843829327834,0.14015787792067744,44.240255591054314,0.0002713367020121045,90.225185,0.0005117645384932238
158,28/10,tempo_volume_prezzo.csv,0.005891754372035981,0.05593951151442442,0.18480698261460501,37.21204224386231,0.0005955275282969811,86.7108225,0.0005693497593894174
159,29/10,tempo_volume_prezzo.csv,0.005002152441353552,0.07263571939928731,0.16460887244214545,43.61042793900639,0.0005042325814823393,96.5671425,0.0005309792197759702
